LivingPlace,HouseholdID,HHeadSex,HHeadAge,HouseholdSize,FlowIncome,EducExpenditure,FamilyID
2901010505,1,Male,64,5,47132.859,5806.4502,79469
913118002,1,Male,64,6,59458.352,0,26818
1060386921,1,Male,64,3,32740.17,0,30574
860810212,1,Male,64,4,43028.852,0,25270
1200959201,1,Female,64,6,66362.328,1489.35,34224
1960529512,1,Male,64,3,69720,0,55232
905239402,1,Female,64,5,27785.75,0,26079
505565902,1,Male,64,2,48116.219,0,14017
2401492905,1,Female,64,3,49340.711,0,66383
2560443221,1,Male,64,2,13287.82,0,71516
1302080509,1,Male,64,5,28387.641,348.38,37281
160203617,1,Male,64,3,50222.922,0,2463
1100314501,1,Female,64,4,27726.57,0,30957
3102567604,1,Female,64,2,28898.48,0,84466
360196013,1,Female,64,2,60713.891,0,9484
702478714,1,Male,64,2,289552.13,0,19345
1517636404,1,Male,64,2,25478.949,0,42679
1203698418,1,Male,64,4,76199.008,0,34952
1702169601,1,Female,64,1,7967.2002,0,48041
360083510,1,Male,64,2,209034.31,0,9053
2403226318,1,Male,64,3,41914.031,0,66893
1902216906,1,Male,64,2,26846.23,0,52249
1413175902,1,Male,64,7,102346.09,0,40427
1560060014,1,Male,64,3,47581.23,0,43587
1561975423,1,Female,64,7,44999.68,290.32001,44894
2060350821,1,Male,64,2,10942.72,0,56605
2061954506,1,Male,64,2,7353.2598,0,57569
3062038008,1,Male,64,2,19900.07,0,82897
2401070006,1,Male,64,6,34803.449,0,66239
1702941005,1,Male,64,3,62962.02,0,48437
2600236401,1,Female,64,5,24641.801,0,71963
2760607209,1,Male,64,4,29206.109,0,76051
2503349003,1,Male,64,3,73456.156,0,69941
3006637203,1,Male,64,2,18208.881,0,81521
1960115418,1,Male,64,2,87654.32,0,54206
1910039417,1,Male,64,3,91861.813,0,53372
3061023802,1,Male,64,2,20237.59,0,82465
1360793222,1,Male,64,1,8342.7598,0,38301
2061353424,1,Male,64,1,8014.4502,0,57219
2760584915,1,Male,64,6,26173.199,0,76040
1460878607,1,Female,64,7,70469.039,5850,41246
1702858901,1,Female,64,2,21795.98,0,48417
1911478817,1,Female,64,4,26445.48,0,53721
506510615,1,Male,64,1,11656.38,0,14681
2061846414,1,Male,64,2,11075.46,0,57522
1106070402,1,Female,64,4,33604.82,0,31774
800442603,1,Female,64,2,19204.9,0,21157
400383204,1,Male,64,5,114645.08,8709.6602,9899
400393806,1,Male,64,5,113629.18,3150,9923
2760695622,1,Male,64,5,13527.52,0,76164
2807504623,1,Male,64,1,9063.21,0,77933
1105509022,1,Male,64,1,111884.63,0,31700
2202696608,1,Female,64,1,7991.79,0,61564
916294303,1,Female,64,5,50648.629,0,27104
2900246304,1,Male,64,6,142774.25,449.98999,78898
1960206413,1,Male,64,2,10355.34,0,54377
506678009,1,Female,64,2,17684.039,0,14743
1800034706,1,Female,64,6,109770.44,6000,49690
2300115905,1,Male,64,5,76813.961,2903.22,63822
260002706,1,Male,64,3,36442.602,0,4658
506737505,1,Male,64,2,16371.66,0,14819
2105265404,1,Male,64,3,49733.5,0,58592
1700503306,1,Female,64,2,22503.141,0,47282
1703455715,1,Male,64,2,34698.68,0,48807
2161189910,1,Male,64,5,15779.4,435.48001,59754
1000874305,1,Male,64,5,37313.988,0,28609
2200504604,1,Male,64,5,149532.73,0,60255
660030205,1,Female,64,1,8541.6504,0,18065
1660646212,1,Male,64,2,34589.609,0,46552
2303361001,1,Female,64,3,41831.969,0,65487
1603107204,1,Male,64,3,62512.988,0,45519
1261377506,1,Male,64,5,117413.52,10161.29,36270
1800612703,1,Male,64,2,238495.78,0,50044
1860322204,1,Female,64,3,14287.1,0,51509
2201747601,1,Female,64,1,27561.199,0,60884
2660034217,1,Male,64,5,26639.461,0,73701
2404034211,1,Female,64,6,21167.119,0,67254
2161472917,1,Male,64,2,12839.67,0,59804
1413485523,1,Male,64,5,62027.871,0,40488
1602001504,1,Female,64,2,27404.881,0,45346
1901517703,1,Male,64,4,297049.16,0,52082
660051317,1,Female,64,2,10467.69,0,18277
2061490418,1,Male,64,2,9914.4902,0,57324
501229501,1,Male,64,2,174038.91,0,12242
2104758519,1,Female,64,4,30524.619,0,58511
960001722,1,Male,64,2,9786.8701,0,27656
1561069310,1,Male,64,2,18799.721,0,44294
2605304601,1,Male,64,7,53124.559,0,73151
1201351402,1,Female,64,8,18070.82,11351.59,34316
1561021613,1,Female,64,3,16559.1,0,44235
2808036708,1,Female,64,5,27614.73,0,78078
1800196403,1,Male,64,2,65431.441,0,49797
917611405,1,Male,64,4,145816.08,3193.54,27188
260046921,1,Male,64,1,21801,0,5019
2301350705,1,Male,64,2,109096,0,64425
1604575209,1,Male,64,3,46559.699,0,45971
1800916903,1,Female,64,4,75564.039,0,50241
2401382302,1,Male,64,7,37192.82,870.96002,66323
3101317001,1,Male,64,2,23223.051,0,84034
1910729921,1,Female,64,5,37435.82,1451.6,53594
1203933206,1,Male,64,2,37843.211,0,34970
1101218601,1,Female,64,1,58465.57,0,31081
1160863218,2,Female,64,4,33831.07,0,33072
2960028904,1,Male,64,2,14446.69,0,80515
1260927507,1,Male,64,5,70607.211,0,35941
2560811215,1,Male,64,2,20204.939,0,71818
504191905,1,Male,64,2,15800.47,0,13504
860293421,1,Male,64,2,124031.45,0,24471
2100489605,1,Female,64,1,6786.8701,0,57914
1760432212,1,Female,64,1,15281.15,0,49651
2101873702,1,Male,64,2,29217.699,0,58107
1302070611,1,Male,64,2,18271.461,0,37259
1460652705,1,Male,64,5,68901.531,0,41120
500253801,1,Female,64,1,18403.26,0,11801
1060171609,1,Male,64,4,37524.57,3600,30122
360002706,1,Female,64,6,93737.688,120,8635
1000864003,1,Female,64,4,50386.73,0,28597
2161922209,1,Male,64,2,5617.2598,0,59898
1800023603,1,Female,64,1,18135.57,0,49673
160036203,1,Female,64,5,29222.99,0,1782
1801064212,1,Male,64,3,51816,0,50313
2700185605,1,Male,64,3,102101.83,0,74410
2860605210,1,Male,64,2,38821.828,0,78723
1702000309,1,Male,64,3,23754.83,0,47976
2505122218,1,Male,64,6,61565.488,870.96002,71212
503532204,1,Female,64,3,38165.859,0,13255
2202778701,1,Male,64,2,13296.2,0,61649
700256906,1,Female,64,2,23689.52,0,18947
2260440402,1,Female,64,3,28182.199,0,63093
1701251401,1,Male,64,7,126625.51,0,47635
160198418,1,Male,64,4,33294.129,0,2440
2403160313,1,Female,64,11,75727.617,1596.77,66854
2107242704,1,Male,64,4,26281.029,0,59056
1760081712,1,Male,64,3,66417.031,6000,49148
601279417,1,Male,64,1,78793.711,0,17005
1801431024,1,Male,64,5,75962.797,0,50709
2701985003,1,Male,64,1,13526.51,0,75389
2201050406,1,Male,64,3,31740.779,0,60527
2807485901,1,Male,64,3,75369.172,0,77918
2103959304,1,Female,64,2,83293.758,0,58370
2403353718,1,Female,64,4,58693.469,26100,66979
300094202,1,Male,64,2,26194.9,0,6930
1560337803,1,Female,64,2,25563.93,0,43815
2501792601,1,Male,64,4,75442.594,5400,69214
1605707901,1,Male,64,5,70548.953,0,46294
2201559704,1,Female,64,3,78904.477,0,60805
1900387704,1,Male,64,1,6684.98,0,51841
160179317,1,Male,64,1,16361.95,0,2303
1960086412,1,Male,64,2,60195.172,0,54159
2660021921,1,Male,64,3,47316.25,0,73690
2106416302,1,Male,64,2,18039.34,0,58889
301174320,1,Male,64,1,43550.48,0,8263
1105347505,1,Male,64,2,52826.078,0,31669
2260287902,1,Male,64,8,44257.09,435.48001,62701
2402642704,1,Male,64,4,66147.5,0,66675
601321624,1,Male,64,1,148201.69,0,17082
3101094706,1,Male,64,2,58474.41,0,83929
1760010203,1,Male,64,1,33577.871,0,48892
2660595406,1,Male,64,1,22407.211,0,74186
860333918,1,Female,64,4,43880.719,0,24577
860511001,1,Female,64,1,79598.852,0,24751
501083705,1,Male,64,5,87590.117,0,12192
2062394518,1,Female,64,2,9752.7803,0,57696
2107012006,1,Female,64,4,13764.59,870.96002,58952
3003127202,1,Female,64,3,52824.879,0,81171
601446223,1,Female,64,1,20326.061,0,17379
1801153504,1,Female,64,2,68277.703,0,50407
2107083614,1,Male,64,4,62162.922,780,58987
920501601,1,Female,64,9,171110.91,2910,27462
1260423811,1,Female,64,2,12093.12,0,35681
2500617503,1,Female,64,2,25493.93,0,68740
2560929925,1,Female,64,3,64273.289,0,71874
1401124702,1,Male,64,2,15467.55,0,38857
2107083509,1,Male,64,3,15476.79,0,58981
560387717,1,Male,64,7,88375.953,0,15493
3062335213,1,Male,64,3,9740.1396,0,83027
1860413517,1,Male,64,2,11003.85,0,51674
2302549305,1,Male,64,2,14579.23,0,64993
506678017,1,Male,64,3,15413.76,0,14745
502793601,1,Male,64,2,15313.32,0,12949
960001221,1,Male,64,2,44657,0,27627
804376201,1,Male,64,2,48235.02,0,22253
2760766907,1,Male,64,3,51569.449,0,76225
560373806,1,Female,64,4,14553.46,0,15448
1301286719,1,Female,64,1,5548.52,0,36852
207188617,1,Female,64,1,43566.801,0,4217
2003131921,1,Male,64,4,90915.141,0,56065
1903077906,1,Female,64,7,62660.719,0,52390
800939704,1,Male,64,3,21073.77,6900,21300
1001754305,1,Female,64,1,14610.79,0,28965
260269305,1,Male,64,4,37711.922,0,6220
1760088324,1,Male,64,2,7550.73,0,49155
201741704,1,Female,64,1,9565.8301,0,3031
2460859317,1,Female,64,7,24176.539,339.67001,68209
300274805,1,Female,64,3,47655.699,0,7136
1260927824,1,Female,64,3,25120.35,0,35962
2403943922,1,Male,64,5,41628.051,435.48001,67206
3063475814,1,Female,64,2,5233.1699,0,83512
2860605521,1,Female,64,6,18131.24,102.71,78728
806939506,1,Female,64,5,22469.98,6241.9302,23164
1800928305,1,Male,64,3,55113.699,0,50248
2801914701,1,Male,64,2,42239.469,0,76817
2060208317,1,Female,64,3,16318.64,0,56486
560092811,1,Male,64,2,8081.04,0,15052
3062335706,1,Male,64,3,23433.42,0,83041
1102850002,1,Male,64,7,86638.367,0,31315
300021401,1,Male,64,1,13569.68,0,6839
1960085317,1,Male,64,2,29300.48,0,54141
101436701,1,Male,64,3,97849.156,9708,909
3201966424,1,Female,64,4,78197.727,0,87599
3007850305,1,Male,64,2,66577.563,0,81724
2403255717,1,Male,64,4,18590.16,0,66915
2700398305,1,Male,64,2,130209.66,0,74477
2202566905,1,Male,64,3,77502.57,0,61357
400385502,1,Female,64,3,22972.221,0,9909
2403226208,1,Male,64,2,11045.48,0,66887
3200457606,1,Female,64,4,67475.367,135,86773
1060171421,1,Male,64,6,27637.41,0,30109
260224610,1,Male,64,3,116188.51,4245,5944
2403076501,1,Male,64,6,70506.32,3716.1201,66833
500648806,1,Female,64,4,28303.26,0,11976
2460457319,1,Male,64,3,40448.078,0,67693
1519593305,1,Male,64,5,29502.43,4645.1602,42804
960050805,1,Female,64,4,29193.43,3600,28107
1261671601,1,Male,64,5,16691.75,1350,36453
2901183002,1,Male,64,4,16093.95,0,79668
900641201,1,Male,64,2,155657.56,0,25676
1600947005,1,Male,64,6,77069.438,1741.9301,45190
1203265724,1,Female,64,3,46516.059,0,34777
1300231704,1,Male,64,7,68172,3300,36537
1413394316,1,Male,64,3,61647.762,0,40459
2800898206,1,Female,64,2,54666.781,0,76633
1103683506,1,Female,64,1,12326.08,0,31440
906685001,1,Female,64,4,47358.398,1190.3199,26217
3201518404,1,Male,64,2,16427.65,0,87367
201799804,1,Female,64,2,82770.492,900,3050
2505205607,1,Female,64,2,40141.641,0,71278
1301089205,1,Female,64,5,28410.289,0,36770
2606349920,1,Female,64,5,20964.211,3774.1899,73518
3103573517,1,Male,64,3,28322.029,0,85080
2201288505,1,Female,64,3,19028.73,0,60665
202602503,1,Male,64,3,43863.941,1016.12,3265
3009447401,1,Male,64,1,7030.8501,0,82005
3160447407,1,Male,64,1,3174.52,0,86244
2260150910,1,Male,64,2,19172.779,0,62281
160036623,1,Female,64,1,6107.3398,0,1796
2800478406,1,Male,64,2,78356.227,0,76557
703317615,1,Male,64,3,14391.12,210,19579
1604684308,1,Male,64,5,21282.74,290.32001,46014
1401374402,1,Female,64,1,40929.16,0,38868
2701944822,1,Male,64,3,35950.801,0,75350
500146703,1,Male,64,5,147196.2,0,11759
1702169604,1,Male,64,5,37401.609,1050,48044
2660693002,1,Male,64,5,26066.18,0,74246
2260391421,1,Female,64,3,29391.57,2612.8999,62963
2300667906,1,Male,64,2,112365.86,0,64068
3060665310,1,Male,64,2,11240.38,0,82362
1702514315,1,Male,64,3,15998.88,0,48241
200365901,1,Female,64,1,17226.939,0,2745
160146704,1,Male,64,4,45834.75,915,2191
2901761403,1,Male,64,2,5736.71,0,80125
761891617,1,Male,64,6,14486.52,0,20623
2102508305,1,Male,64,2,25144.07,0,58186
400101801,1,Male,64,1,7276.2202,0,9642
808056713,1,Male,64,1,14213.11,0,23491
2403353624,1,Female,64,3,17960.641,0,66976
1960257513,1,Female,64,2,20526.561,0,54509
2700133004,1,Female,64,2,29832.59,0,74391
401396411,1,Male,64,4,22227.449,0,11011
1461211901,1,Female,64,3,24282.529,0,41377
660054916,1,Male,64,1,21591.82,0,18306
2501367603,1,Male,64,2,36713.109,0,69039
1108696319,1,Female,64,2,15530.48,0,32274
3260718203,1,Male,64,2,10822.18,0,88893
914037602,1,Male,64,2,48785.398,0,26880
2605429608,1,Male,64,5,87486.844,0,73198
2600388502,1,Female,64,1,40474.738,0,72000
2202566007,1,Male,64,11,105050.94,0,61341
2760314002,1,Female,64,2,20747.41,0,75832
912688205,1,Male,64,1,14688.7,0,26760
806334404,1,Male,64,7,91624.32,2177.4099,22984
1512944204,1,Female,64,2,26977.65,0,42420
2102788205,1,Male,64,5,25974.561,0,58217
3004074404,1,Male,64,1,149198.02,2903.22,81256
760590220,1,Male,64,3,9996.6602,0,20285
860293423,1,Female,64,3,37133.82,949.21997,24473
2107242706,1,Male,64,4,21283.84,0,59058
1605204908,1,Female,64,3,12997.56,0,46145
2104825805,1,Female,64,1,49266.27,0,58532
2201059902,1,Female,64,2,38497.68,0,60530
1202234302,1,Male,64,2,47163.191,0,34486
808966714,1,Female,64,1,34162,0,23865
3260730501,1,Male,64,3,60574.109,0,88918
2901115012,1,Female,64,3,21266.619,6612.3999,79586
2901877706,1,Female,64,3,37446.879,21000,80223
3201078703,1,Male,64,3,79081.961,0,87105
1900687706,1,Female,64,3,23206.6,255,51894
1401983604,1,Female,64,2,27134.699,0,38918
506442015,1,Female,64,1,25804.881,0,14637
601475909,1,Male,64,1,19533.65,0,17521
1409429806,1,Male,64,4,101901.59,0,39860
2161419202,1,Female,64,6,32264.08,0,59759
2901104612,1,Male,64,4,28759.35,0,79575
1203012411,1,Male,64,1,22590.711,0,34655
1860324702,1,Male,64,2,19908.6,0,51541
400900803,1,Female,64,4,72274.547,0,10385
600604502,1,Male,64,2,77367.813,0,16252
1105174704,1,Male,64,3,43239.25,0,31641
2901676301,1,Male,64,9,141922.69,0,80056
2501344205,1,Male,64,2,68415.43,0,69022
600624802,1,Male,64,2,62914.262,0,16266
2901320801,1,Female,64,3,12609.25,0,79727
300457505,1,Male,64,3,28459.73,0,7348
1505340006,1,Male,64,7,36885.879,0,41910
701056901,1,Female,64,1,47522.148,0,19090
3260770718,1,Female,64,3,45415.16,0,89006
160206316,1,Male,64,8,49575.691,0,2483
1561073211,1,Male,64,4,31834.949,0,44307
1760117506,1,Male,64,2,16213.64,0,49294
860530411,1,Male,64,4,11346.57,0,24770
701187704,1,Male,64,2,18247.289,0,19109
100503806,1,Female,64,2,25489.43,0,294
1301342916,1,Male,64,2,14375.55,0,36892
1060269820,1,Male,64,1,22622.939,0,30433
2760705307,1,Male,64,3,9195.6396,0,76181
1160314519,1,Male,64,4,38533.41,3954.1899,32587
1060393822,1,Female,64,2,10617.42,669,30618
1760277701,1,Male,64,2,32789.91,0,49524
901536605,1,Male,64,4,30565.561,0,25757
1702000724,1,Male,64,5,39121.711,0,47985
505564401,1,Female,64,8,52295.871,0,14010
1904103803,1,Male,64,5,51295.059,0,52520
2901396508,1,Male,64,5,17686.561,580.64001,79814
2502161003,1,Female,64,2,11994.73,0,69430
3160429724,1,Male,64,4,77162.922,586.95001,86166
1106241502,1,Female,64,1,53896.078,0,31834
502236406,1,Male,64,2,22154.891,0,12665
1300169301,1,Male,64,4,53762.48,0,36510
2003488723,1,Male,64,4,36573.41,0,56230
502383503,1,Female,64,1,42365,0,12740
300617303,1,Male,64,9,92761.539,841.91998,7490
2001026312,1,Female,64,1,29852.57,0,55442
2900465804,1,Female,64,7,64676.18,312,79094
2501484202,1,Male,64,3,36519.211,0,69109
1903811903,1,Male,64,2,41173.711,0,52485
2260483017,1,Male,64,3,34986.461,870.96002,63271
3100957702,1,Female,64,3,19951.99,0,83884
702588721,1,Male,64,3,19952.449,0,19363
2401022801,1,Male,64,3,64856.609,6000,66221
1000291006,1,Male,64,6,36915.129,0,28320
3063463721,2,Male,64,2,6255.73,0,83490
1516871901,1,Male,64,2,4794.0298,0,42635
260057813,1,Male,64,1,113637.54,0,5102
960037821,1,Male,64,10,224754.06,0,28012
808207407,1,Male,64,1,10514.32,0,23585
1960367901,1,Male,64,2,20335.77,0,54886
1161155920,1,Male,64,6,72217.117,929.03003,33340
1460035920,1,Male,64,4,59374.82,0,40853
3004133903,1,Male,64,7,129150.11,12716.11,81265
2106987920,1,Female,64,1,15753.14,0,58948
1561155511,1,Female,64,1,14225.54,0,44408
1203012908,1,Female,64,2,21559.49,0,34669
601273806,1,Male,64,3,67056.391,7500,16983
2603937002,1,Female,64,3,22679.98,0,72845
2901408604,1,Male,64,3,46598.352,0,79840
506510721,1,Male,64,2,30300.961,0,14687
1505482503,1,Female,64,2,37012.949,0,41937
2260073017,1,Male,64,3,21740.33,0,61908
2460799905,1,Male,64,2,134815.38,0,68123
802864704,1,Male,64,4,199345.41,14700,21867
2806098505,1,Male,64,1,13126,0,77618
2804420702,1,Male,64,1,6576.3901,0,77254
2503417604,1,Female,64,3,31076.98,0,69982
202220602,1,Male,64,3,41793.43,0,3156
2700880201,1,Female,64,5,66185.547,0,74661
1200842402,2,Male,64,2,74152.156,0,34163
102339613,1,Male,64,4,138191.02,540,1639
2260039902,1,Male,64,3,39826.238,0,61853
3201817006,1,Male,64,3,25996.48,0,87551
560403402,1,Male,64,6,77401.523,0,15581
3201683514,1,Female,64,2,23211.949,0,87471
1702339404,1,Male,64,2,44480.879,0,48121
2760687421,1,Female,64,2,23863.699,0,76127
3103659801,1,Female,64,2,4948.4102,0,85146
801502306,1,Female,64,4,131970.52,23370.949,21490
1108705624,1,Female,64,4,52727.578,900,32304
3101635905,1,Female,64,1,32610.75,0,84169
808405212,1,Male,64,7,45988.98,0,23709
2605870217,1,Female,64,5,60302.672,0,73368
2503279801,1,Male,64,3,213614.73,2100,69921
960055212,1,Female,64,2,26310.869,0,28160
2302931624,1,Male,64,4,15617.49,1200,65193
1908716802,1,Male,64,5,61475.398,0,53121
2808234313,1,Male,64,6,40737.43,1161.28,78118
560097316,1,Male,64,4,35428.57,1161.29,15062
1801644814,1,Male,64,6,124404.55,0,50850
2960040705,1,Male,64,2,23664.68,0,80534
915797006,1,Male,64,7,120337.89,0,27059
701959806,1,Male,64,4,29289.33,0,19266
460124416,1,Male,64,2,24961.99,0,11371
2660095016,1,Male,64,4,32512.961,0,73728
1261265205,1,Male,64,3,14177.2,0,36167
1301262406,1,Male,64,5,136868.92,0,36814
504298501,1,Female,64,2,36377.09,0,13550
1960142917,1,Female,64,2,12011.54,0,54274
2461113820,1,Female,64,2,36871.469,0,68486
3160021220,1,Male,64,2,3483.3701,0,85436
806279801,1,Male,64,6,111168.45,0,22965
805170904,1,Male,64,1,16336.16,0,22513
504486803,1,Male,64,2,107877.04,450,13613
1661616317,1,Male,64,2,58697.199,0,47024
2760887009,1,Male,64,2,24278.211,0,76326
2660464223,1,Male,64,2,23757.6,0,74088
1801281217,1,Male,64,2,53953.41,0,50512
2503510606,1,Male,64,4,203213.09,4500,70036
2901396005,1,Female,64,4,15351.58,0,79802
2460831308,1,Male,64,2,10457.35,0,68154
260310412,1,Male,64,3,17512.109,1741.9301,6350
1910565018,1,Female,64,2,35516.219,0,53454
2660001916,1,Male,64,8,60819.781,0,73648
2504883405,1,Male,64,8,43582.68,725.79999,70991
1760117421,1,Female,64,2,47324.559,0,49286
1200938406,1,Female,64,2,17804.59,0,34217
1109160605,1,Male,64,3,29300.801,0,32360
911124403,1,Male,64,6,41498.73,0,26574
1160598620,1,Male,64,6,30934.4,0,32822
860576708,1,Male,64,3,7966.2202,3900,24917
2503311902,1,Female,64,2,19028.74,0,69931
2404062618,1,Male,64,5,4173.8999,600,67281
2503193505,1,Female,64,3,30635.311,0,69866
3063276602,1,Male,64,2,113999.97,0,83415
3100851304,1,Female,64,2,30905.609,0,83862
2504096720,1,Female,64,4,90762.25,0,70368
601273908,1,Male,64,4,83155.438,0,16986
1703067204,1,Male,64,8,175784.53,146.73,48576
2503127205,1,Male,64,5,53151.949,0,69849
801438503,1,Female,64,2,42724.891,0,21456
1161845519,1,Female,64,4,65377.352,0,33966
502366704,1,Male,64,3,93836.047,8850,12730
1301635205,1,Male,64,4,24284.109,0,37032
1523719203,1,Female,64,2,27074.23,0,43075
2260188704,1,Male,64,2,16947.529,0,62326
803219606,1,Male,64,1,16426.221,0,21949
1414474815,1,Male,64,2,20606.539,0,40676
660018604,1,Male,64,3,35803.262,0,17891
2460733408,1,Male,64,4,20440.619,3774.1899,68009
1302009305,1,Female,64,4,40111.828,0,37242
2606623301,1,Male,64,3,22671.18,0,73573
506014502,1,Male,64,1,27010.961,0,14381
1300519005,1,Male,64,3,108586.94,5806.4502,36627
260317318,1,Male,64,2,29253.141,0,6390
2501986903,1,Male,64,2,40769,0,69356
3103659312,1,Male,64,3,24708.25,0,85137
160036710,1,Male,64,2,87122.938,0,1799
160036518,1,Female,64,1,16335.73,0,1792
2701382003,1,Male,64,3,36926.59,0,74999
460229310,1,Female,64,2,22663.75,0,11659
2806467901,1,Female,64,2,14759.73,0,77675
3010527613,1,Male,64,4,20365.561,0,82130
200500605,1,Male,64,3,13622.95,0,2776
2460911205,1,Male,64,4,25285.98,0,68250
1701745502,1,Female,64,2,50282.59,0,47880
2403900804,1,Male,64,4,46573.738,0,67179
401062001,1,Male,64,3,190983.53,14516.12,10550
1409690502,1,Female,64,2,86579.211,0,39899
1860324509,1,Male,64,4,30978.609,0,51533
360035408,1,Male,64,3,23610.75,3483.8701,8904
3260242310,1,Male,64,3,20609.721,0,88250
2500235801,1,Male,64,2,38929.371,0,68607
1561139313,1,Male,64,5,34435.469,0,44390
207001717,1,Male,64,6,110803.26,0,4147
2800578005,1,Female,64,1,108397.61,0,76580
1410375017,1,Male,64,1,15948.6,0,40029
3160179510,1,Female,64,1,15025.95,0,85741
101856903,1,Male,64,1,45500.289,0,1196
1161483320,1,Male,64,2,25349.539,0,33679
1512333005,1,Male,64,7,112944.91,0,42357
1361556702,1,Male,64,5,9115.9805,0,38698
860460324,1,Male,64,4,42483.91,0,24710
260348906,1,Male,64,2,43895.488,0,6550
2260229714,1,Female,64,2,10544.25,0,62523
701753303,1,Male,64,2,293162.66,0,19234
560220224,1,Male,64,4,15676.28,870.96002,15281
1760005407,1,Male,64,4,24369.721,2427.0901,48851
2504476910,1,Female,64,3,14451.38,0,70715
2700817905,1,Female,64,3,19817.67,580.64001,74630
3063276603,1,Female,64,6,56261.949,1404,83416
3200863902,1,Male,64,4,130488.9,0,86991
2760687422,1,Male,64,2,22285.391,0,76128
1403593203,1,Female,64,1,20456.881,0,39089
102095006,1,Male,64,11,48988.922,783.85999,1335
3010205017,1,Female,64,3,13425.24,0,82097
3201480605,1,Male,64,4,40480.289,0,87331
1801539312,1,Male,64,5,60389.57,209.03,50776
1000193005,1,Male,64,2,150819.41,0,28275
2460542211,1,Male,64,2,27257.631,0,67823
660011511,1,Female,64,3,25485.25,0,17805
300432202,1,Male,64,2,29351.279,0,7310
703923308,1,Female,64,3,27775.66,0,19733
